Distance	CoexpressionScore
85.033676	0.700000
96.612170	0.800000
58.815756	1.100000
69.641439	1.200000
83.883757	0.900000
117.879482	1.300000
51.023212	1.000000
50.925114	0.700000
95.228516	0.600000
56.126716	1.800000
107.427220	1.100000
155.181881	0.500000
104.660298	0.600000
32.480094	1.000000
104.265064	0.500000
93.793031	0.600000
115.358844	1.000000
74.814047	1.100000
108.339337	1.400000
80.889951	1.100000
109.290275	1.700000
128.400265	0.700000
72.625190	1.100000
42.092182	0.800000
20.441929	1.500000
86.897587	1.100000
91.657701	1.500000
106.328114	1.000000
57.189081	1.500000
76.877868	1.900000
22.449330	1.000000
83.004948	1.000000
82.710367	1.200000
61.805777	1.400000
63.935171	0.600000
153.117690	0.600000
85.841838	1.100000
161.366358	0.900000
25.097683	1.800000
92.288380	1.300000
56.072589	0.300000
79.052096	0.900000
99.946747	0.500000
98.851315	1.200000
44.864631	0.500000
115.601930	1.300000
105.696371	1.000000
76.484636	2.100000
35.328533	0.900000
49.528864	0.600000
106.337077	0.800000
27.744807	1.500000
76.032963	0.800000
69.126167	0.500000
34.361414	1.200000
45.679322	1.100000
41.280912	1.500000
140.709379	0.400000
124.996734	0.500000
107.749513	1.000000
90.621489	0.900000
108.619744	0.800000
90.316239	1.200000
34.884529	1.400000
72.627649	1.400000
40.865457	1.100000
110.271770	1.600000
63.460397	0.900000
92.978053	1.500000
58.819493	0.800000
45.113885	1.700000
104.391653	1.000000
80.302904	0.900000
132.639144	0.500000
138.694365	1.100000
85.926875	0.900000
95.759950	1.100000
99.813063	0.800000
99.868597	0.700000
118.252618	0.500000
92.882034	1.000000
95.819671	1.200000
79.188008	1.400000
30.620186	0.900000
32.979106	0.400000
35.653448	1.200000
105.790817	1.700000
28.105804	0.700000
92.324485	1.500000
95.388844	1.400000
21.397071	0.800000
68.090120	0.800000
92.509797	1.300000
116.778330	1.100000
128.950693	1.500000
100.605140	0.900000
45.204250	1.500000
137.113638	0.600000
96.456807	0.600000
60.829924	0.400000
104.434645	0.600000
66.561745	1.500000
91.202643	1.200000
80.206648	0.500000
35.227479	0.800000
38.982703	1.200000
79.165415	1.100000
101.947610	2.700000
79.232460	0.600000
70.138987	1.200000
72.001370	0.800000
99.513431	1.000000
24.140392	0.600000
76.324543	1.500000
103.788431	1.200000
88.511185	1.400000
94.150149	0.500000
101.583189	0.700000
54.389626	0.800000
34.210648	0.600000
45.805976	0.900000
63.777433	1.000000
63.964178	0.900000
84.144488	0.400000
113.288949	1.100000
106.651055	1.500000
94.607474	1.200000
69.710375	0.800000
8.747618	1.400000
93.621995	0.700000
103.478450	1.100000
16.490302	0.400000
116.010957	0.600000
116.394677	0.300000
88.874225	1.400000
13.807419	1.100000
51.193889	1.000000
101.074248	2.100000
121.733804	2.400000
129.542762	0.900000
73.954534	0.900000
111.122846	1.100000
137.610759	1.700000
68.635480	0.800000
21.373390	1.500000
79.075458	1.300000
58.500970	1.100000
137.619873	0.500000
105.337627	0.800000
97.059310	1.000000
100.622548	1.600000
74.049734	1.100000
71.071727	1.200000
13.973878	1.200000
38.506734	1.100000
55.705239	1.200000
98.913196	1.700000
111.747788	1.000000
60.734282	1.400000
90.454714	1.500000
26.753105	0.400000
98.410817	0.600000
121.416111	1.000000
69.026762	0.400000
90.756411	0.600000
58.218950	1.400000
144.966607	1.100000
109.659080	1.400000
51.894659	1.400000
25.601936	1.500000
64.390875	1.600000
73.719247	1.400000
18.292082	0.800000
36.615435	1.000000
115.601193	1.500000
76.002606	0.500000
110.397288	1.200000
71.246663	1.300000
87.072572	0.900000
124.120402	0.800000
89.257360	1.400000
85.896973	0.700000
96.389616	0.600000
111.496454	0.600000
100.422979	0.600000
160.916693	1.000000
71.694642	1.200000
86.905676	0.400000
93.261617	0.900000
96.317473	1.600000
74.582908	1.500000
17.708641	0.500000
50.797254	1.500000
79.505879	1.200000
87.629719	0.600000
55.316371	0.600000
64.495971	0.900000
66.385277	1.200000
104.862099	1.300000
126.126250	0.400000
114.243481	0.900000
113.177390	0.500000
125.273594	0.700000
127.001447	0.900000
98.093591	0.500000
72.994366	0.800000
82.988108	1.100000
53.150576	0.600000
105.973790	1.300000
77.858565	1.100000
72.801565	1.000000
77.498095	0.500000
70.108718	1.600000
102.005457	1.400000
47.942957	1.400000
55.413512	1.000000
69.642982	1.400000
65.526209	1.100000
100.758238	1.900000
63.247568	1.200000
116.806494	1.500000
54.035259	1.300000
74.803413	1.400000
159.632734	1.400000
19.171653	0.700000
52.138869	0.600000
71.646280	2.600000
120.530701	1.400000
123.863282	1.500000
51.944140	0.500000
122.262044	2.400000
88.963207	1.300000
78.265822	1.100000
117.602241	1.000000
78.964804	1.600000
43.539540	1.300000
81.454197	0.600000
100.744858	1.300000
75.999427	2.100000
97.864963	0.800000
52.608675	1.300000
92.803723	0.700000
51.495917	1.000000
44.596770	0.600000
87.995674	0.500000
102.973620	1.300000
86.159172	1.500000
66.611181	1.100000
55.226729	0.700000
100.239721	1.700000
88.485154	0.900000
84.418860	1.000000
43.710464	1.600000
79.080662	0.800000
170.150228	1.000000
139.422234	0.800000
57.279308	0.700000
69.826410	1.400000
83.719115	1.700000
79.142809	0.800000
32.595752	1.500000
57.735224	0.300000
114.150903	0.600000
63.935286	0.600000
86.516089	1.000000
75.300960	0.500000
85.126339	1.200000
107.744516	1.300000
83.568784	1.400000
74.473164	1.000000
60.285336	1.300000
90.802816	0.900000
117.878568	1.100000
71.570055	1.500000
78.795183	0.600000
77.937179	1.300000
63.914910	1.000000
58.209118	1.700000
73.112547	1.300000
86.219164	0.500000
56.458356	1.300000
60.338913	0.800000
69.950937	1.500000
88.305689	0.400000
71.755930	1.500000
35.969551	0.800000
123.861255	1.100000
36.302864	1.500000
18.178538	0.900000
151.558404	1.500000
87.424929	2.400000
56.464808	1.400000
5.073016	0.800000
92.568828	1.000000
60.429660	1.000000
38.542652	0.900000
73.121702	1.200000
79.921305	0.900000
129.185408	1.400000
93.319934	1.300000
21.698637	0.500000
69.018715	1.500000
74.875986	0.800000
63.765925	1.400000
63.293469	0.700000
122.692212	0.900000
94.241862	0.800000
63.868851	0.800000
107.010564	0.900000
64.846493	0.900000
62.765555	0.800000
74.038135	0.500000
119.448158	0.600000
31.830937	1.500000
72.019598	1.000000
87.649516	0.500000
54.215797	1.400000
45.930018	0.600000
66.455833	1.400000
81.838086	0.500000
95.170361	0.700000
105.569808	0.900000
88.424260	1.200000
104.150284	0.900000
113.261162	0.600000
93.749933	0.600000
64.574419	1.300000
84.517320	1.100000
107.455202	1.600000
88.192354	1.800000
90.677788	1.000000
71.307944	0.800000
127.840324	0.600000
84.163249	0.500000
134.658916	1.100000
29.667077	0.400000
37.745495	1.000000
26.295702	0.600000
125.218271	1.100000
40.749083	1.000000
79.534655	1.300000
44.460475	1.400000
137.582689	3.800000
30.453002	1.600000
54.421978	1.500000
105.738145	1.400000
66.027574	0.900000
65.802356	0.900000
101.874116	1.400000
103.638570	0.500000
57.980385	0.500000
60.072953	1.200000
78.048347	2.000000
99.207693	0.600000
94.632386	1.400000
100.879980	1.100000
70.513204	1.200000
102.278553	1.000000
87.946677	5.900000
77.378770	1.000000
67.962818	1.300000
56.217349	1.100000
26.774036	1.000000
97.412911	1.600000
141.241320	1.200000
68.947188	1.300000
24.627807	1.600000
89.836122	1.300000
89.264318	0.500000
101.132199	0.900000
73.999407	0.800000
45.904402	0.700000
128.758791	0.700000
87.011517	0.600000
64.994927	1.300000
129.040908	1.300000
96.034578	0.900000
104.951537	0.900000
150.947843	0.600000
60.741983	0.900000
99.957691	1.500000
52.449712	0.500000
111.404637	0.900000
74.796747	1.400000
77.853276	0.600000
77.469550	0.000000
131.319461	1.800000
62.454342	1.400000
94.521432	0.500000
73.702804	1.100000
112.826500	1.200000
96.812516	1.100000
57.270128	2.100000
125.095805	1.000000
77.456595	1.400000
59.345341	0.500000
108.256607	0.900000
114.078986	0.800000
72.380238	0.800000
93.445953	1.800000
106.897004	0.800000
107.213401	0.500000
50.019859	0.700000
28.857927	1.200000
64.706022	1.400000
80.328486	1.300000
76.310483	0.800000
184.396179	0.600000
85.860882	0.600000
128.656306	0.800000
108.657241	0.800000
84.981300	1.100000
72.417476	0.800000
47.331732	1.300000
79.553031	1.800000
122.989843	1.400000
90.349854	0.900000
59.695900	1.600000
19.061890	0.700000
76.576142	0.400000
83.839044	0.800000
119.681195	0.500000
35.735566	1.000000
101.356116	1.100000
151.605285	0.600000
113.334175	0.800000
43.681821	0.500000
99.947366	0.900000
80.757511	0.700000
79.771783	0.600000
88.462094	1.300000
74.404973	1.400000
76.698291	0.600000
50.250994	0.600000
56.829197	0.900000
105.167707	0.700000
90.322911	1.100000
65.068105	1.300000
37.296190	0.600000
82.079124	2.000000
71.671047	1.700000
76.290919	1.000000
73.875273	0.500000
54.179052	1.300000
117.827601	0.300000
75.230023	0.500000
31.384132	1.400000
107.995741	0.600000
42.488517	0.900000
71.500532	0.700000
37.606493	1.500000
22.934073	0.700000
39.518219	0.500000
100.597258	1.100000
162.248474	0.700000
46.540439	1.000000
15.788636	0.700000
78.587853	1.100000
91.812661	1.500000
7.187862	1.300000
31.330030	0.600000
126.929595	1.300000
29.073243	1.500000
87.523714	1.100000
57.628902	1.600000
63.144918	1.300000
27.149974	0.900000
32.631150	1.700000
75.148303	0.900000
87.880513	0.900000
82.008389	0.700000
49.573335	0.800000
86.229579	1.200000
68.137192	1.100000
60.679571	1.300000
23.935785	1.100000
73.529955	1.100000
126.170547	0.700000
34.252235	1.400000
92.327462	1.100000
88.063513	1.300000
82.512678	1.300000
39.130166	2.000000
147.964165	1.200000
11.859567	0.700000
101.355468	1.600000
46.806186	1.000000
59.404376	1.600000
57.347588	1.000000
26.098290	1.200000
76.491003	1.300000
28.014978	0.800000
96.447589	1.800000
31.614942	0.600000
54.161582	1.400000
94.734988	1.000000
112.175449	1.200000
61.584931	0.600000
78.196875	1.100000
63.416092	0.500000
36.545069	1.700000
82.217834	1.200000
129.698006	0.500000
56.501834	1.000000
50.676686	1.400000
87.791140	0.800000
76.423998	1.300000
72.784663	1.800000
83.528900	10.500000
27.181709	0.900000
144.390961	0.400000
72.849034	1.500000
150.535532	0.800000
87.599063	0.500000
100.239652	1.600000
49.346890	0.500000
92.603829	0.800000
42.211610	0.700000
126.222685	0.500000
117.318060	1.200000
71.076699	0.800000
67.899742	1.500000
100.628446	0.500000
68.384230	1.300000
43.807324	0.500000
89.946035	1.300000
92.608588	1.500000
65.624680	1.200000
99.312212	0.700000
57.689465	1.300000
92.644143	1.000000
99.714301	0.600000
51.837932	0.500000
183.090880	0.700000
98.190140	0.900000
94.779008	0.600000
71.343008	0.800000
158.296140	1.500000
92.857912	1.600000
66.146672	0.000000
77.881952	0.600000
44.887543	1.000000
49.486808	0.500000
84.173447	1.200000
116.912856	0.700000
55.081290	0.700000
104.426637	0.900000
67.335207	0.600000
97.928569	1.000000
109.925734	1.700000
91.237167	1.000000
70.467433	0.500000
92.207888	1.100000
129.521361	0.600000
59.542749	1.600000
82.818011	1.300000
52.029017	0.700000
78.387617	1.400000
41.808046	0.700000
91.202252	1.200000
95.541023	0.700000
58.183810	2.500000
37.362074	1.000000
55.404894	0.600000
65.429677	1.800000
48.416222	0.800000
46.441656	0.800000
74.822782	0.800000
35.577731	1.200000
47.817397	0.600000
108.622416	1.200000
58.072116	0.500000
88.615936	1.400000
114.269575	0.500000
124.087109	0.900000
33.917698	0.400000
76.605845	1.300000
103.040809	1.200000
83.190091	1.000000
25.800148	0.700000
155.820115	0.900000
113.294154	1.700000
73.112863	1.100000
75.418940	1.000000
162.236148	1.300000
116.788495	0.600000
69.550561	0.400000
155.059123	0.700000
160.110844	2.600000
55.209806	0.900000
57.959239	1.600000
74.427819	1.200000
92.634613	1.500000
72.896721	0.700000
47.044974	1.000000
21.343076	1.500000
36.471586	0.500000
89.083180	0.500000
72.479700	0.400000
111.931000	1.000000
72.475925	1.300000
61.631239	0.900000
59.879123	0.500000
115.768668	0.700000
101.799512	1.600000
105.520442	1.400000
62.633368	0.500000
87.943484	1.100000
157.040873	1.100000
64.665757	1.400000
67.308946	1.700000
47.202336	1.300000
26.813724	0.400000
123.367602	0.700000
162.777885	2.400000
92.373757	0.800000
127.056418	0.500000
89.547126	1.100000
93.462293	0.900000
60.303722	1.600000
66.992227	1.500000
65.712040	1.000000
54.924321	1.500000
80.076687	0.600000
116.224878	0.800000
66.317007	1.400000
64.334768	0.500000
67.809310	1.300000
103.089111	0.900000
86.543023	1.300000
76.820408	1.000000
96.774227	1.900000
91.866636	0.800000
59.308266	0.700000
96.161951	1.300000
75.492590	1.300000
82.143240	1.000000
99.112777	1.500000
171.145202	0.900000
55.292281	1.100000
67.682132	1.200000
50.833200	1.300000
67.577268	1.100000
79.117937	0.400000
188.675696	0.500000
96.510191	1.000000
117.321431	0.500000
55.678762	1.100000
51.033750	0.600000
97.445188	1.500000
82.367328	0.900000
91.690861	0.600000
74.060492	0.400000
37.825804	1.300000
83.137638	1.000000
129.401437	1.100000
31.397786	1.800000
106.521567	1.500000
54.309849	0.900000
54.241443	1.400000
101.345209	1.400000
64.063158	0.900000
129.988272	1.600000
23.059373	0.700000
58.583593	1.300000
66.614152	1.700000
119.703180	1.200000
52.356561	0.800000
39.047014	0.900000
67.321885	0.500000
96.576971	1.400000
70.522095	0.900000
60.119532	1.300000
125.574224	0.500000
23.755755	1.200000
70.159251	1.000000
88.774976	1.400000
43.517032	2.000000
6.619681	1.900000
98.153667	1.100000
52.740601	0.900000
82.457566	0.900000
86.363334	0.600000
52.134127	0.400000
75.496223	0.700000
121.493502	0.400000
112.956567	0.900000
92.727372	1.500000
105.091005	0.600000
75.968151	0.900000
108.967189	1.100000
83.571194	1.700000
64.208561	1.100000
70.353769	0.500000
58.934722	0.600000
96.445169	0.800000
107.476837	0.400000
85.042586	1.100000
131.162096	1.100000
42.234974	1.000000
105.915773	1.000000
74.526285	2.000000
97.018905	1.000000
153.355331	0.900000
85.767770	1.000000
116.383353	1.100000
142.414695	1.300000
36.876241	0.600000
50.690325	1.500000
107.599976	1.100000
89.113402	1.200000
98.057404	0.900000
132.004815	0.400000
69.177092	0.800000
58.415993	1.600000
38.245958	1.100000
108.151483	0.700000
81.423581	0.900000
102.171449	0.400000
52.089785	1.800000
99.110982	0.600000
96.170389	1.500000
101.243544	1.800000
103.244196	1.900000
27.716704	1.200000
86.757536	1.100000
83.909168	1.200000
81.576399	2.400000
93.793350	1.000000
138.734149	0.700000
83.495926	0.400000
81.032917	0.600000
68.602912	0.900000
49.743738	0.600000
99.523169	1.200000
94.559595	1.300000
170.761964	0.800000
174.104906	1.200000
60.452842	0.800000
88.911436	1.400000
95.517262	1.400000
85.591557	0.900000
90.348281	1.400000
44.854739	1.400000
81.914751	1.000000
112.271857	1.100000
87.600459	1.400000
128.022457	1.800000
138.329240	1.300000
61.007036	1.300000
94.233554	1.400000
104.062466	0.900000
118.289690	1.000000
34.980345	1.200000
43.070705	0.300000
31.312096	1.200000
44.963081	1.400000
60.438059	1.000000
77.991769	1.100000
84.358872	1.200000
91.437083	0.700000
75.546344	0.700000
83.880004	0.500000
115.922972	1.700000
94.502371	1.400000
102.260835	1.200000
56.266074	0.800000
91.370396	1.200000
66.547065	0.700000
35.952111	1.400000
63.501484	0.800000
62.697788	1.300000
85.818424	1.300000
66.039083	2.500000
95.402761	0.800000
66.553293	1.300000
115.902888	0.800000
12.545520	1.800000
82.679431	1.200000
92.302823	1.800000
68.574276	1.400000
98.656711	1.000000
35.750753	0.900000
45.014389	0.500000
91.506385	1.100000
49.343369	0.500000
40.108082	1.700000
34.021018	1.300000
143.055816	0.900000
60.001808	1.300000
56.358082	1.100000
102.562566	0.700000
93.911485	1.200000
100.423109	0.600000
78.591378	0.400000
115.183700	0.500000
147.673971	0.800000
105.786409	1.700000
71.560067	1.600000
103.119731	0.600000
76.990834	0.700000
26.116444	0.900000
120.007928	1.900000
99.879141	2.000000
22.910860	2.300000
35.959365	0.800000
56.159346	1.200000
114.016090	1.500000
25.150952	2.100000
101.169472	0.800000
87.629258	2.000000
70.334750	1.100000
82.668444	1.800000
117.820692	1.100000
84.930528	1.300000
90.611616	1.100000
58.792448	1.000000
61.828716	1.000000
44.915677	1.100000
120.592838	1.300000
97.551482	1.600000
68.768431	1.200000
76.513863	0.600000
83.166295	0.600000
100.219913	1.400000
63.319735	1.100000
118.236183	0.300000
71.567431	0.500000
62.271329	0.500000
114.805528	1.900000
78.271214	1.400000
37.403800	0.700000
87.606096	1.600000
27.254177	0.600000
66.325689	1.300000
68.801143	1.300000
132.530186	0.900000
70.198944	0.700000
75.508083	1.600000
29.037085	0.600000
101.624994	1.100000
136.579083	1.600000
31.388570	0.900000
26.743128	1.300000
13.459131	0.700000
92.203350	0.500000
58.330996	1.000000
77.921231	0.900000
130.449567	1.000000
46.982729	0.400000
145.179960	1.000000
87.368882	0.900000
154.970172	1.200000
61.775920	1.200000
55.536989	1.400000
81.737473	1.000000
66.747140	0.700000
70.483557	0.500000
144.855096	1.700000
75.120730	1.100000
56.305562	0.900000
131.070481	1.200000
85.120807	0.900000
100.502698	0.900000
21.425240	0.700000
103.503732	1.500000
65.804126	0.500000
85.833136	1.100000
75.843044	1.100000
56.118284	0.000000
63.458943	0.600000
51.702620	1.000000
101.542498	1.200000
97.688262	0.500000
34.225654	1.600000
79.967594	0.900000
74.753206	1.400000
92.255846	1.300000
39.298179	0.800000
102.118765	0.900000
136.697611	1.400000
68.344926	0.700000
83.094430	1.200000
70.020275	0.600000
81.956676	0.800000
60.926888	0.600000
95.987831	0.600000
114.719101	0.600000
107.133865	0.700000
55.779531	1.600000
99.112830	1.300000
83.977408	1.100000
70.386693	1.000000
49.938080	0.900000
96.059670	1.700000
46.666334	0.800000
47.841385	1.100000
53.665053	1.300000
72.874054	1.300000
83.217410	1.100000
81.913596	0.700000
87.757263	1.600000
66.275684	0.500000
56.094590	0.900000
75.924821	0.700000
61.544225	1.700000
138.190728	1.400000
98.610813	0.900000
79.775838	1.300000
70.186209	2.000000
116.981210	0.600000
120.848291	1.200000
80.558565	0.700000
67.494011	1.100000
63.694070	1.100000
91.541556	0.600000
142.155498	0.500000
29.868465	0.600000
59.095307	1.200000
70.974480	1.200000
91.162938	0.700000
141.163681	1.000000
40.346135	1.300000
121.473185	1.000000
72.683665	1.200000
82.873991	2.100000
122.551460	1.500000
80.477586	0.500000
58.501109	2.000000
63.870694	0.600000
47.188485	1.600000
46.186718	0.900000
102.876372	0.600000
25.640006	0.400000
71.985989	0.700000
66.935632	0.900000
64.115298	1.400000
71.141454	1.100000
18.651869	1.300000
36.511612	1.200000
40.017159	0.700000
35.777927	1.900000
78.867376	1.200000
105.829195	2.300000
70.586988	0.600000
124.381962	0.900000
109.036703	0.500000
122.128781	1.100000
104.271887	0.800000
45.745404	1.000000
93.670877	0.500000
161.449749	2.300000
48.236667	1.600000
83.415161	1.200000
98.478232	1.100000
88.630946	1.100000
63.772411	0.900000
58.940099	1.400000
102.983146	0.800000
86.959924	0.600000
160.137045	1.100000
86.644920	1.300000
96.954634	0.600000
95.344301	0.800000
89.189702	1.300000
54.310754	0.400000
91.086602	1.500000
78.150938	0.700000
72.487700	0.500000
87.450865	0.800000
107.652249	1.700000
82.967432	1.500000
131.058789	0.500000
128.999411	1.400000
59.255022	1.100000
70.090764	1.500000
81.842829	1.100000
117.954953	2.800000
104.893714	1.400000
47.229374	0.600000
77.370217	1.400000
78.943413	1.200000
45.991328	0.900000
86.715012	0.700000
76.554222	1.000000
100.496771	0.500000
23.276963	1.600000
89.639869	0.800000
49.277114	0.600000
30.871624	1.200000
47.422888	1.200000
90.375587	0.500000
72.687093	1.800000
100.133122	0.000000
102.043787	0.600000
91.410062	1.000000
44.785231	0.600000
51.516209	1.300000
39.793320	1.100000
105.499179	0.800000
167.834191	1.600000
73.864036	1.500000
93.623986	0.600000
23.263205	1.100000
91.785887	1.100000
63.563669	1.000000
24.532256	1.300000
64.484711	1.200000
16.620453	1.200000
85.368450	0.600000
103.961971	1.100000
48.408939	0.900000
52.771525	0.700000
115.646074	1.300000
53.854970	0.600000
117.718211	1.000000
111.394303	0.900000
54.661724	1.600000
63.837073	1.700000
43.939636	1.000000
36.865916	2.000000
44.725650	1.400000
106.589476	1.300000
79.210459	0.900000
89.370701	0.900000
95.818582	1.400000
64.377275	0.700000
92.604439	1.200000
177.054076	0.900000
68.859001	0.900000
87.249818	1.800000
124.391228	0.700000
87.711798	1.200000
89.259649	0.900000
34.874785	1.000000
97.690066	1.300000
83.383755	2.000000
180.770071	1.700000
168.605665	1.100000
85.345358	0.700000
88.928813	2.700000
136.368670	1.300000
64.304734	0.600000
111.317211	0.800000
56.244110	1.300000
79.947868	1.600000
83.169148	0.900000
67.270966	1.900000
93.347986	0.800000
85.322001	0.800000
80.949060	0.800000
94.783611	1.400000
13.074398	1.300000
47.237090	0.800000
69.366776	1.100000
28.875449	0.600000
97.782738	0.700000
84.027872	0.300000
118.417904	0.900000
104.242836	1.200000
80.516295	0.700000
112.618149	0.500000
86.934099	1.200000
82.748746	1.100000
69.060110	1.400000
30.306866	0.500000
47.444590	1.100000
123.256766	1.000000
69.456849	1.200000
57.310046	1.400000
69.554981	1.600000
33.789721	1.100000
91.163622	1.000000
38.029421	0.700000
72.348897	0.700000
68.987817	0.500000
78.116073	1.500000
14.296721	0.400000
122.634310	1.100000
84.062619	0.500000
40.984914	0.700000
66.642537	1.100000
78.716394	1.000000
35.290984	0.500000
66.927325	1.500000
65.094077	0.400000
35.425934	0.500000
88.657937	0.900000
90.987843	1.200000
120.669577	0.900000
94.737122	1.300000
86.375600	1.400000
68.624925	0.900000
102.085516	0.700000
98.237528	1.400000
55.546300	1.100000
95.809776	0.700000
107.452287	1.500000
84.440438	0.800000
4.645471	0.500000
60.982898	1.600000
86.370655	0.600000
57.441856	0.900000
82.604636	1.500000
45.857832	1.000000
65.087848	0.700000
70.425558	1.100000
68.406813	0.300000
56.552543	1.000000
73.659812	1.200000
45.650061	1.000000
67.098740	0.700000
68.519711	0.800000
35.203101	0.700000
65.087882	1.100000
111.023421	1.000000
47.213872	1.100000
129.789419	1.800000
98.506314	1.300000
60.705445	0.700000
72.525384	1.000000
107.431362	1.100000
98.034624	1.200000
26.895516	0.600000
83.773896	1.400000
83.858259	1.700000
70.556354	0.800000
79.983448	0.500000
58.562903	0.800000
70.604122	0.700000
72.365443	0.900000
51.660585	0.500000
63.314208	1.000000
48.677594	1.000000
44.320322	0.900000
75.127743	2.200000
78.073047	1.300000
81.078202	0.500000
63.863673	0.700000
83.915319	1.200000
65.664606	0.700000
92.612124	1.100000
118.693628	1.300000
26.046047	0.500000
65.033991	1.600000
84.214131	0.800000
100.926131	1.400000
92.419260	0.600000
82.453905	1.300000
132.915438	1.100000
81.311721	1.000000
98.549337	1.900000
85.886591	1.200000
51.946537	0.900000
50.770242	0.700000
55.248108	0.800000
105.780098	1.100000
26.769459	1.700000
95.742417	1.500000
75.507498	0.800000
39.973111	0.600000
68.624814	0.600000
70.581029	1.200000
102.022016	1.200000
48.805100	1.500000
23.484980	0.800000
42.746963	0.400000
89.154087	1.400000
100.482450	0.900000
28.055598	0.500000
91.304788	2.000000
40.030376	1.100000
9.134750	0.700000
59.562661	0.900000
86.397800	0.700000
97.105074	0.500000
79.579956	0.000000
84.687264	1.500000
175.412480	1.400000
82.934656	1.500000
69.754673	1.100000
96.855389	0.800000
108.024003	0.500000
77.981997	1.100000
58.943224	1.200000
61.008162	1.200000
30.907569	0.700000
84.659064	1.200000
135.125759	0.400000
56.642003	1.200000
56.407501	1.100000
105.584524	1.200000
121.278901	1.400000
49.590666	1.500000
55.802579	1.600000
74.146829	1.200000
135.640652	1.100000
36.896335	0.900000
108.570204	0.700000
158.349173	1.900000
62.153060	1.000000
49.026771	2.400000
74.425737	1.100000
84.848104	0.500000
1.723157	0.900000
99.719218	0.700000
10.225384	1.700000
96.818805	1.000000
77.690815	1.900000
97.128818	0.500000
57.457780	0.900000
8.609973	0.900000
10.577247	0.800000
46.724525	2.700000
26.423740	1.600000
91.326869	0.700000
70.812648	1.100000
74.658922	0.800000
113.163719	1.200000
108.293216	2.100000
32.201545	0.500000
116.636943	1.000000
39.089237	1.400000
42.199305	1.100000
84.465025	0.900000
72.901269	1.200000
150.195914	0.300000
94.638990	1.300000
47.976199	0.700000
110.466448	0.600000
87.440181	0.600000
113.991242	1.100000
54.272414	1.500000
63.298114	0.500000
162.779581	1.200000
106.960912	1.000000
30.394199	1.300000
105.453803	0.700000
53.685809	1.900000
52.029493	1.200000
50.174704	1.000000
95.687589	0.600000
48.155604	1.100000
35.975678	0.200000
68.901156	0.800000
78.122364	1.200000
89.973662	0.500000
51.317726	0.600000
20.388939	0.700000
52.667924	1.100000
61.085693	0.700000
47.895298	1.700000
68.825579	1.000000
81.793002	0.600000
111.187069	0.800000
107.832123	0.900000
77.939403	0.700000
67.937201	1.500000
84.747947	1.600000
82.441072	1.200000
42.909598	1.300000
39.015562	1.400000
147.690856	0.500000
99.826077	0.500000
59.251182	0.700000
8.660274	1.500000
42.569191	1.200000
87.727002	0.800000
34.503947	1.400000
57.378342	0.500000
38.095799	1.100000
95.065009	1.500000
98.617968	0.300000
86.307719	1.100000
33.889857	1.700000
67.069648	0.600000
118.982706	1.400000
67.164504	1.000000
60.847129	0.400000
52.002422	0.500000
138.986796	1.000000
125.817213	1.000000
108.534454	0.500000
85.820216	1.300000
20.393565	0.600000
45.857274	0.900000
112.807086	1.400000
74.440678	0.600000
100.550915	1.300000
63.492332	1.300000
43.359811	0.700000
78.787731	1.300000
66.069220	1.300000
75.110305	0.400000
79.350026	0.800000
58.705540	1.300000
63.470443	2.300000
51.480347	1.000000
65.058784	1.500000
129.872809	0.700000
39.647486	0.600000
79.637283	0.900000
39.835348	1.700000
93.161615	1.900000
37.688374	1.400000
91.471510	1.100000
107.319945	0.800000
105.950529	0.600000
91.886188	1.400000
103.480586	0.600000
89.239439	0.700000
64.662614	2.900000
52.412006	0.600000
66.730102	0.400000
19.250024	1.000000
68.134804	1.100000
37.653578	0.600000
77.973570	1.200000
87.865228	1.400000
74.864556	1.400000
68.113382	1.300000
88.938176	0.700000
88.834236	1.400000
68.457854	0.800000
117.060097	1.900000
89.020896	1.000000
105.320523	1.100000
45.560258	0.600000
77.245013	1.100000
86.567747	1.500000
39.624306	0.600000
83.780439	0.500000
50.711181	0.700000
40.314346	0.600000
123.638255	1.600000
104.422919	0.900000
108.700586	1.600000
108.302775	1.800000
158.511628	1.300000
34.173719	0.900000
60.258797	1.000000
95.237161	1.000000
130.243892	1.300000
68.805767	0.500000
72.435646	0.500000
142.155353	0.800000
91.522429	0.700000
66.449545	0.900000
37.112259	1.100000
51.962405	0.500000
9.766252	1.700000
29.445137	0.800000
74.492465	1.300000
90.879249	0.900000
34.052725	0.700000
42.977593	1.200000
105.021419	1.700000
95.989168	0.800000
83.702980	1.200000
116.090391	0.600000
63.896121	1.200000
33.968790	1.500000
182.029313	0.600000
33.375562	3.000000
12.969007	1.100000
112.105003	1.400000
124.997318	0.700000
122.661892	0.500000
57.145244	1.100000
43.065615	1.300000
113.130931	1.100000
79.121485	1.100000
70.226221	1.600000
112.536312	0.800000
93.974288	0.800000
59.367736	1.200000
66.201068	0.400000
141.643235	1.300000
103.998001	0.700000
48.549584	0.600000
57.299515	1.100000
79.472620	1.400000
27.934686	1.500000
92.521871	1.300000
84.834507	1.600000
40.016263	1.200000
114.035031	0.400000
44.720438	1.400000
81.601218	1.300000
69.195643	1.200000
18.735992	1.300000
41.502302	1.500000
101.948777	0.500000
142.762009	0.500000
33.910815	0.800000
131.781459	1.500000
93.166681	1.000000
74.343867	0.500000
