SliceEntropy	CloudEntropy
2.13135	2.31031
1.82863	2.01924
1.82904	1.85524
1.54959	1.71526
1.8907	2.17224
2.15327	1.87444
1.77924	2.17224
2.11341	2.19741
1.82053	2.39263
1.77357	2.36735
1.15855	1.69288
2.1045	2.17947
2.3076	1.99963
2.38928	1.89712
1.80307	1.9983
1.56943	2.37302
2.30863	2.2605
1.87444	1.98545
2.1819	1.9983
2.3183	1.87294
2.56721	2.10347
1.88943	2.1307
1.64307	1.98696
1.85524	1.70953
1.75662	2.27741
2.1778	2.36307
2.13469	2.32888
2.1019	2.10347
1.97151	1.93565
1.97701	2.06928
1.82631	2.11612
1.77288	1.38826
2.2921	1.90863
1.91327	2.03174
2.01623	1.80092
1.84229	2.09548
2.26282	1.99112
1.74297	2.19693
1.69732	1.74297
1.96903	2.17883
1.64307	2.22631
2.19908	1.80307
1.71526	2.03249
2.08229	2.47327
1.95693	2.26347
1.8107	1.82863
2.05469	2.11741
2.11294	2.04092
2.33791	1.95693
2.2907	2.32721
2.11508	2.2921
1.93224	1.8881
1.56568	2.4481
1.66053	2.1819
2.20643	2.28307
2.41391	2.25623
1.92229	2.11294
1.61357	2.16322
1.82545	2.01623
1.4619	1.8383
2.22696	2.50347
1.87485	2.04092
2.11341	1.95508
1.98464	2.32888
1.19748	1.90863
1.63485	1.8881
1.9983	2.11341
2.11341	2.08229
1.70953	2.07031
1.37056	2.0783
1.49869	2.08229
2.04011	2.37302
2.11341	2.34682
2.24322	1.90372
1.36154	2.1778
1.9943	2.2907
1.69732	1.66053
2.11341	2.34347
1.95526	2.25288
1.97469	2.01883
2.0783	2.2578
1.67963	2.25623
2.11341	2.19741
1.88903	2.19908
1.8578	2.15031
1.85131	1.98696
2.30372	2.17288
1.92229	2.22771
1.64735	1.95693
1.93224	1.8383
1.90268	2.32721
2.50282	2.04903
1.59171	2.35341
1.67263	2.10132
1.8383	2.09947
1.98464	2.26115
1.92154	1.86682
2.2645	1.95693
2.10849	2.26347
1.35419	2.1778
1.87485	2.06464
1.66053	2.40229
1.77288	1.98268
1.15855	1.97701
2.14771	2.11612
1.66631	1.74297
1.69732	2.16322
1.69732	2.02347
2.3445	1.85391
2.01883	2.27249
1.64307	2.22771
2.13135	1.79352
2.39327	1.90268
1.92154	2.12307
1.88903	2.50282
2.10132	2.50282
1.93056	1.70115
2.01883	1.66631
1.90863	1.63485
2.06928	2.15031
1.20229	1.77391
1.85391	1.76171
2.29469	2.14771
2.30372	2.24229
2.06713	1.8907
2.39327	1.54132
1.86953	2.01623
2.06928	2.19908
1.6219	2.03693
1.39086	2.0783
1.97869	1.9378
1.92193	2.27908
2.13469	1.92229
2.00171	2.08229
1.73469	1.79352
1.2178	2.21469
2.01883	2.10347
1.84171	1.98268
1.15855	2.20643
1.93565	2.04011
1.79352	1.64307
2.19612	2.09791
1.61357	1.43963
2.19249	2.09131
2.1845	2.03249
1.8107	1.93056
1.57545	2.06713
1.36154	2.06204
1.15855	1.84489
1.9143	1.69732
1.95526	2.27741
2.19741	1.84229
2.21151	2.01732
2.01623	2.00489
1.97701	2.12903
1.56903	1.92229
1.95526	2.19741
1.93565	2.02347
1.63294	1.90863
2.14771	1.92229
2.14771	1.98545
1.9419	1.95693
1.8578	1.98464
2.22771	2.03174
2.06863	2.24322
1.82053	1.9943
1.86682	2.03249
1.86682	1.57545
1.9943	1.59171
1.90604	2.06863
1.69732	2.02347
1.89151	2.17224
1.9143	2.03249
2.20568	2.03174
1.97469	2.10132
1.84229	2.14713
2.06713	2.25623
1.9983	1.69732
2.35508	1.85391
1.81135	2.12307
1.89151	2.32888
1.67263	2.17224
2.16322	1.87444
2.07662	2.09224
1.81701	2.08721
2.1819	2.11174
2.32888	1.89151
2.43341	1.9378
1.9983	1.90268
1.79126	2.2605
1.54959	2.27741
1.9983	2.17288
1.77716	2.03174
1.93924	2.26282
1.85131	1.98464
1.79034	2.35341
2.45701	2.25791
2.09623	1.82863
1.33972	2.07171
2.08721	2.2921
1.97469	2.03249
2.19249	2.45302
2.08386	1.82545
2.1845	1.82863
2.02347	2.12643
1.9983	1.8881
1.95526	1.97701
2.19352	2.30863
2.22631	2.03508
1.67263	2.16229
1.95693	1.84229
2.01288	2.15112
1.84171	1.92229
1.56943	1.98464
2.21869	1.86682
1.9143	1.74297
1.84229	1.86115
2.01623	2.20568
0.855451	2.03249
1.27327	1.49869
1.80307	2.31662
2.45366	1.8383
1.37056	2.29701
2.23327	1.82863
1.56943	2.03174
2.06863	1.9943
1.46347	2.12307
1.93947	1.95526
2.58347	2.22631
1.07832	2.48489
2.01732	2.14771
2.2645	2.04151
1.69288	1.93391
2.37135	2.19249
2.41947	1.95693
2.21366	1.90268
1.87126	2.08229
1.89151	2.20643
1.71526	2.1019
2.01623	1.92154
2.06928	2.32888
1.85391	1.8907
1.56943	2.1045
2.2921	2.11174
2.02132	2.17288
2.32888	2.01623
2.03174	2.27908
2.29469	2.32888
1.71526	1.90372
2.08386	2.11294
1.54132	1.95693
1.56943	1.96568
2.19249	1.84229
1.15855	1.74297
2.06268	2.0743
2.04943	2.20735
2.1045	2.06464
1.32347	1.85391
1.74112	1.80092
1.82904	1.8107
1.51933	2.03249
1.58268	2.27341
1.93947	1.72735
1.93224	2.29135
1.56903	2.06928
2.15031	2.04903
1.99662	1.9983
1.75662	2.25391
1.96151	2.27508
2.01623	2.04903
2.13135	2.28735
2.17224	2.11174
2.08721	1.55352
1.73469	2.2081
1.8881	2.25791
2.51741	2.01623
2.3183	1.98464
2.10132	2.3721
2.01883	2.17288
2.13469	2.08229
1.8107	2.25947
2.09947	1.67263
1.66053	1.79612
1.82863	2.13135
1.89151	2.0783
2.07031	1.84229
1.8907	2.02132
1.97469	1.92154
1.56943	2.1019
1.57972	1.84171
2.14297	2.17947
1.87294	2.06928
1.88092	1.85391
1.54959	1.85524
1.19748	2.17947
1.9943	2.12903
1.84229	1.69732
1.40568	2.03174
1.93947	1.92229
1.71294	2.13469
1.79034	1.9378
1.85056	2.17224
1.67263	1.97469
1.91327	1.89712
2.01623	1.8383
2.12643	2.17288
1.67963	2.2605
2.03693	1.90863
2.02347	1.90268
2.19741	2.01623
2.30372	1.66631
1.69924	2.15031
1.54959	2.14713
1.86682	2.02347
2.36307	1.95508
1.95508	2.01623
2.01732	2.14604
1.19748	2.15031
1.84489	2.06204
1.84229	1.82904
2.24386	1.77288
2.23662	2.07662
1.60274	1.90863
2.04903	2.01623
1.9943	1.90863
1.88943	1.59171
2.06204	2.09623
2.3943	2.09623
1.71034	2.10953
2.1819	2.36643
2.20735	2.3143
1.7583	2.02347
1.51662	2.25732
1.43366	1.98464
1.93224	2.30863
1.63485	2.19352
1.89151	2.27908
1.85131	2.16229
2.19908	2.34682
2.01623	2.08489
1.9943	2.35908
1.95352	1.95741
1.62115	2.21469
2.26282	1.92229
1.99112	1.81701
2.19741	2.22771
1.98696	1.95508
1.9419	1.66631
2.09791	2.10132
1.88411	2.08229
2.06928	1.99112
2.01623	2.01883
2.12307	1.81701
2.4219	2.08721
1.51956	2.29469
1.93224	2.01623
2.17391	2.03249
1.37056	2.01565
1.61357	2.04903
1.39086	2.19741
1.6219	2.01623
1.80307	2.06268
1.6219	1.86682
1.38347	2.44903
2.0783	2.24489
2.01288	2.1819
1.9378	2.16229
1.82904	1.87126
1.95526	2.02132
2.13135	2.27341
2.45366	2.4219
1.40568	2.37302
1.8907	1.9943
1.64307	1.69924
1.92154	2.10347
1.95526	1.76171
2.06928	2.03693
1.79352	1.96151
2.07171	2.17288
1.53548	2.31662
1.69732	2.25623
1.57135	2.35908
2.01883	2.26347
2.04151	2.06204
1.42928	1.9943
1.54132	2.09623
1.92154	2.12643
2.22863	2.06268
1.8881	2.09791
1.74337	2.17947
1.75662	1.95508
1.84171	1.92229
2.12643	1.81701
1.80411	2.38372
1.84229	1.9983
1.67963	2.04011
1.48914	1.71885
1.77357	2.11174
2.48489	1.9983
1.95693	2.2921
1.77391	2.17224
1.8107	2.17288
2.06631	1.5143
2.3681	2.06545
1.68229	1.84229
1.84673	1.8881
1.95249	1.92229
1.7819	1.80092
1.60274	1.4619
1.8578	2.06928
2.33791	1.90863
1.84171	2.42849
1.80411	2.2343
2.39327	2.1778
2.23327	1.95508
2.06631	2.3445
2.20735	1.79034
2.14771	2.0743
2.3076	2.06204
1.9419	2.02347
2.11294	2.14268
2.17288	2.29701
1.96903	2.04011
1.90372	2.20643
2.20643	2.40229
1.76171	2.29151
2.06631	1.88092
1.93224	1.8907
1.85524	1.87444
2.03249	1.73469
2.3419	1.88943
2.1307	1.98545
1.70953	2.13366
1.8107	2.10347
2.08721	1.66631
1.93524	2.0783
1.69732	2.36307
1.84171	2.01131
2.23662	1.89712
1.89151	2.29135
1.84171	2.37701
1.71885	2.32888
2.08721	1.87126
2.54928	2.18115
1.59933	1.68229
2.61701	2.1819
1.66337	1.87444
1.27327	1.96568
1.90372	1.87444
2.02347	2.08721
1.77391	1.99112
1.56943	2.21869
2.13135	1.64568
2.17224	2.15263
1.85524	1.75662
1.88943	2.17565
2.02347	1.8907
2.11341	1.93056
2.26282	2.04943
1.70953	1.48914
1.90053	1.90372
1.70953	1.85524
1.67534	1.63485
2.19741	1.77357
2.14268	1.98464
1.92229	1.95693
1.43963	2.26115
2.25791	2.04011
1.86682	2.12643
2.14297	1.85524
1.70953	2.08721
2.51908	1.63294
1.85524	2.06268
1.98268	2.11341
2.15263	1.51615
1.43366	2.23662
1.54959	1.69924
2.4219	2.06545
1.93947	2.06464
2.07171	1.84673
1.74297	1.85357
2.07662	2.13135
1.92229	1.58268
2.27741	1.85056
1.66337	2.18115
1.56903	1.82863
1.88307	2.35508
1.88943	2.32888
1.60274	2.2645
2.04011	1.87126
2.13469	2.11741
2.06204	1.80307
1.55352	2.08721
1.99112	1.98464
2.11341	2.18115
2.17947	1.9983
2.06204	2.23327
1.90505	1.93224
1.9983	2.25791
1.20229	2.16322
1.82545	2.25391
2.09791	1.46918
1.55352	2.37302
2.09791	1.8907
2.03174	1.44386
2.19352	2.28307
2.17288	2.39263
2.27908	2.15031
2.28643	2.3378
1.51662	2.03249
1.96903	2.18115
1.7019	2.15112
1.8578	1.92229
1.73469	2.1778
1.81135	1.9943
1.74112	2.22771
2.01623	1.90372
2.06928	2.53869
1.66631	2.02347
1.95508	2.33716
1.8107	2.06928
2.40888	2.03249
1.75662	2.28735
2.14713	1.67963
1.8881	1.69732
1.63485	2.17224
1.48914	1.9983
1.89151	1.9943
2.39263	2.43249
1.9983	2.33791
2.12307	2.32888
2.06928	1.66053
2.1845	1.70953
1.67263	2.04011
1.64307	2.02347
1.71526	2.19741
1.93947	1.75662
2.19741	2.19908
2.06204	1.82631
1.8578	1.9983
2.15263	2.0783
2.10132	1.90372
2.21869	2.09224
1.79086	1.9983
1.81712	2.29135
2.38928	1.84171
2.4481	1.90268
1.97469	1.86132
2.01288	2.19741
2.2343	1.80307
2.3183	2.12643
2.13135	2.27508
1.87294	2.23112
2.01131	2.17732
1.88092	2.08489
1.90604	2.13135
1.18297	2.28735
1.74297	1.93565
1.47885	1.92229
2.08721	2.29135
2.3876	1.85524
2.05469	2.3076
2.1307	2.34347
2.10953	2.42347
1.74297	1.81701
2.09791	1.92229
2.04011	2.24489
2.17391	2.19741
2.2605	1.8383
1.74297	2.37135
2.25623	1.98464
1.84229	2.34682
1.8578	1.98112
2.30372	1.81135
2.06204	1.79352
2.06631	1.98545
1.75963	1.74112
1.60274	2.10132
1.67263	2.07031
1.87126	1.92154
2.11341	2.01131
2.32888	1.98268
1.8907	1.51534
2.14268	2.42282
2.01924	2.12307
2.13135	2.15031
1.74337	1.82863
2.47031	1.90863
1.60274	1.89712
2.08721	1.67263
1.92154	2.0743
2.06713	2.34682
1.32092	2.21869
2.09791	2.3076
1.99662	2.29135
1.8578	2.19741
1.87444	2.27908
1.9419	1.73469
1.68229	1.84489
1.07832	1.98268
2.19908	2.19249
2.1019	1.86682
1.73469	1.8881
1.98464	2.2921
1.67263	1.9983
2.09224	2.30713
2.01924	1.80307
2.08489	1.89151
2.32888	1.81712
2.04903	1.80307
1.95693	2.43908
2.22713	1.8881
1.8107	2.24229
1.96151	2.35249
1.90268	1.99112
2.06863	1.92229
1.54959	1.49366
1.80411	1.90863
2.3076	2.12903
1.86682	2.19741
1.79249	1.98464
1.95508	2.04011
1.8881	1.95693
1.9419	2.03294
2.14771	1.77391
2.19249	2.09131
1.70953	2.30372
1.9419	2.14268
2.13135	2.19693
2.19908	1.98464
1.84229	1.87294
2.01288	1.88092
2.21469	2.35341
1.51534	2.34682
1.79612	2.16322
2.11341	1.95741
2.34682	2.12307
2.09224	2.01883
1.84489	1.71526
2.20643	1.84673
1.59963	1.99112
1.95741	2.32888
2.06928	1.93056
1.17712	2.35341
1.54132	2.36307
1.77391	2.00171
1.93565	2.26282
1.74112	1.79034
1.98696	1.9378
1.79034	2.13135
2.22771	1.84171
2.01732	1.75662
1.95508	1.98545
1.75662	1.80092
2.5045	2.16322
2.03174	2.25791
2.05469	2.37135
2.13366	2.0783
1.86682	1.74112
2.33716	1.76171
2.24322	2.49288
2.14771	2.3076
2.5045	1.9983
2.33791	1.99112
2.13469	1.95693
2.27341	2.28643
1.81712	2.00274
1.87444	1.98464
1.98464	2.45469
2.19908	2.33716
2.61701	1.90372
2.19741	2.11741
1.71526	2.26132
1.88092	2.06928
2.1778	1.92229
2.18115	1.78132
1.98696	1.67263
1.51933	1.81712
1.5143	1.90604
1.73135	1.77391
2.37151	2.50347
1.75662	1.95508
1.66053	2.20735
1.77391	2.01131
2.06631	2.12903
1.93565	1.93565
2.09224	2.15263
1.95526	1.9983
2.02347	1.90268
2.01924	1.80092
1.79612	2.06268
1.70953	1.92229
1.48914	2.08721
2.15263	2.19249
1.54959	1.98268
1.8107	1.9943
1.84489	2.01288
1.84229	1.9983
1.85357	2.29135
1.91031	1.81869
1.91031	2.2343
2.01623	1.81701
2.51249	2.33791
1.69288	2.17288
1.79249	2.03174
1.98696	1.91031
1.84489	1.96151
1.82904	1.7583
2.32229	2.06545
2.44307	1.87126
2.17224	2.17883
1.64568	2.08489
1.96903	2.20643
2.30631	2.22771
1.87126	1.66631
2.01623	2.09623
2.03174	2.19249
2.14771	1.90372
1.69288	1.94682
2.33791	1.9983
1.95508	2.35341
1.84229	2.01623
1.49845	1.8907
2.35908	2.08721
1.56903	1.70953
1.87444	2.04903
1.90372	2.1045
2.12307	2.24322
2.12643	2.24322
1.67263	2.04903
1.57545	2.09224
1.77391	2.1045
2.14771	2.17883
1.79249	2.01623
2.39327	1.92154
2.39327	2.2605
2.24229	2.48489
1.88903	2.23662
1.80411	2.02347
1.67263	1.84171
1.66631	2.3445
1.84171	2.13366
1.70953	1.79174
1.84229	1.88092
2.24229	1.96903
1.84673	1.75662
1.95741	2.11341
1.95741	2.2343
1.8907	1.73701
2.09791	2.1845
2.09791	2.16322
1.98696	2.10132
2.0783	1.90631
1.70953	2.43908
2.13469	2.09224
2.08489	1.74297
1.64307	2.07031
1.84229	1.8881
2.11612	2.3681
1.57135	1.87126
2.24489	2.0783
1.54959	2.04011
2.0743	1.74112
2.42282	1.92171
1.89151	1.95693
1.75662	2.10132
1.93565	2.32888
1.88943	1.98464
1.78132	1.91031
1.67963	2.14771
2.04092	2.3876
1.57366	2.49288
1.66053	2.20643
1.64307	2.1045
1.90268	2.3076
1.8107	2.1045
1.48914	2.11741
2.32888	2.25947
2.10953	1.66053
1.61357	1.75662
1.62115	2.06204
1.8578	2.1819
2.11341	2.33716
1.8107	1.92229
1.85131	2.21366
1.9143	1.9983
1.84229	2.2107
2.45469	2.21469
1.61357	2.20903
1.90604	1.93565
1.96151	1.9983
1.75662	1.9943
2.40229	2.40154
1.77924	2.24229
2.51908	2.25791
1.94849	1.95508
1.96903	2.17288
1.90505	2.09224
1.91031	1.79126
2.37469	2.14268
2.01732	2.13469
1.61357	2.42347
1.58268	2.03693
1.2978	1.84229
1.79034	1.90372
2.26347	2.21869
2.1045	1.80307
1.86682	1.7583
1.9983	1.51615
1.71612	1.66631
1.49869	1.63485
1.9983	2.24322
2.16322	1.81701
2.07662	2.0783
1.40568	2.24322
2.04151	1.98464
1.35933	2.20568
1.51615	1.98372
1.73469	2.06268
1.54959	1.95693
1.84673	2.16322
2.5321	2.03693
2.00489	1.79352
1.69288	2.08229
1.92229	2.18115
1.82863	1.9983
1.57972	2.19249
1.43963	2.03174
1.85391	1.94849
1.97701	2.22863
2.03508	1.74112
1.47885	1.87126
1.93565	1.89712
1.70953	2.06464
1.99112	2.27341
2.13469	2.01623
1.49869	2.1019
1.9143	2.04011
1.79249	2.40229
1.84229	2.05469
1.77924	2.16322
1.61357	1.86682
1.98696	2.01623
1.84673	1.61357
1.56903	2.06204
1.66053	1.74297
1.57545	2.06204
1.58297	1.9419
1.74297	1.52193
1.82053	1.58297
1.9143	2.09131
1.91327	2.04011
2.24322	1.84229
1.84229	2.19249
2.03174	2.27249
1.95508	2.17391
2.15031	1.95508
1.43963	2.02347
1.92154	1.99112
1.48914	2.2921
1.51956	2.19908
2.0783	1.90505
2.23662	1.97869
1.9378	1.93565
1.82863	2.11741
2.07662	2.03174
1.54959	2.25288
2.34347	1.77391
2.07031	1.79126
1.94849	1.97151
2.14771	2.17224
1.82904	1.86682
1.71885	1.94849
1.90372	1.95249
1.53548	2.41716
2.07662	2.08721
1.71526	1.88092
1.93224	1.98464
2.1045	2.45469
2.10953	2.01565
1.97869	2.15031
1.67963	1.9983
2.42282	2.1778
1.85391	2.19741
2.07031	2.24322
1.79612	2.21366
1.98372	1.95508
1.71612	2.15112
2.04903	2.11341
2.45366	2.44735
2.14771	1.82904
1.43963	2.4783
1.61357	1.94849
2.16322	1.75662
1.56943	2.19741
2.3405	2.18115
2.42282	2.11741
2.45869	2.01883
2.11341	2.13135
2.09791	1.85391
1.82053	2.14268
2.3183	2.1045
2.11341	2.08229
1.73135	1.96151
2.03693	1.99112
1.15855	2.02132
1.77288	2.0783
1.74112	2.30372
1.84171	1.90372
1.66337	1.82863
1.95741	2.01883
1.71526	2.23327
1.90863	1.85056
1.73469	2.40888
1.61357	2.06204
1.98464	1.82863
1.85524	1.92229
1.5143	2.10849
1.40411	2.3445
1.7819	2.06268
1.81701	2.14268
1.79352	2.02347
1.87294	2.08721
1.98464	2.17224
2.35174	2.17131
2.06928	2.2921
2.12643	1.84229
1.8907	2.1778
1.95508	2.09947
2.24322	1.95693
1.71612	1.90863
1.84673	2.18115
1.82053	2.29135
2.27741	2.20903
1.77288	2.16229
1.98464	1.74112
1.60274	1.59171
1.56568	2.09791
2.32888	1.9983
2.27341	2.1819
2.03249	2.15031
1.71034	1.94849
2.26115	1.99112
2.16171	1.9983
1.77391	2.01883
1.53947	2.24229
1.92229	1.85524
1.56903	1.90863
2.15263	1.89151
1.96151	2.3183
1.90372	2.09548
1.74505	1.79249
1.66631	2.14771
2.09288	2.13135
1.44386	2.06631
1.8881	2.22268
2.16322	2.14268
1.69732	2.06204
1.95741	1.70115
2.03294	2.43908
2.37302	2.13469
1.82053	2.24154
1.9983	1.54959
1.54959	2.56721
1.93224	2.3183
1.47174	2.33716
1.9419	1.78132
1.8907	1.9983
1.98464	1.92154
1.87444	2.1819
1.84154	2.40721
1.73469	2.47327
2.05469	2.01883
1.47174	1.87126
2.01883	2.16322
1.84673	2.25791
1.89151	2.17224
1.77391	1.79249
2.01623	2.01623
1.90863	1.84489
2.07662	2.1819
1.74297	2.2921
1.96903	1.92154
1.49869	1.79126
2.11508	2.29701
1.93524	2.08721
2.32888	1.98464
2.07171	1.95508
1.98696	1.74112
2.06928	1.56903
2.50282	2.35908
1.74112	1.94682
1.82863	2.20643
2.01391	2.1819
1.49869	2.07171
2.17224	1.74112
1.37056	1.80092
2.05469	1.77288
1.8907	2.0743
1.67263	1.92229
2.34682	2.4178
2.1819	1.88411
2.06713	1.69732
1.99112	2.01391
1.66053	2.19741
1.8107	1.79126
2.06268	1.49845
2.42347	1.9378
1.63485	2.14268
2.07171	2.27908
1.77391	2.3681
1.71526	2.3445
1.82053	1.67263
1.86682	2.23662
1.80411	1.9378
1.81712	2.16489
2.04903	1.90268
1.7019	1.95693
2.10953	1.71612
1.70953	2.28307
1.93565	1.60274
1.96903	1.97469
1.2098	2.02132
1.85056	2.24322
2.40229	1.84673
1.98464	2.1778
1.80092	2.13366
1.79034	2.29469
1.88092	2.1307
1.8881	2.48154
1.64307	2.19908
1.85391	1.81712
1.54132	2.22771
2.02132	1.92229
1.92154	2.24322
1.70953	1.90505
1.68154	1.52193
2.48154	2.1845
1.60274	2.2921
1.89151	1.95508
1.39086	1.74337
2.39327	2.08721
2.09791	1.9943
1.84154	2.03174
1.77391	2.03294
1.69288	2.3876
1.98464	1.90268
1.9983	1.89712
1.82863	2.09947
2.19249	2.14713
2.13366	1.81701
1.49366	2.31171
2.14771	2.3876
2.45469	2.03693
1.66053	1.69732
1.02112	1.79034
1.82863	1.90863
1.82545	2.17224
2.04011	2.3681
2.06268	2.04903
1.73701	2.0783
2.13469	1.70953
1.70953	1.98112
1.76171	1.7583
1.60274	1.74297
2.21701	2.06204
1.90268	1.79294
1.79612	2.37302
2.5045	2.30268
2.08721	2.29701
1.68154	2.10132
2.41391	1.98464
1.43963	2.20643
1.65972	1.40568
1.84229	2.34682
1.93056	1.73469
1.40568	1.82863
1.54132	2.40229
1.90604	2.01131
2.17947	1.85131
2.41391	2.08171
1.71086	2.19741
1.98464	2.24229
2.09791	1.53548
2.1845	2.03693
2.21366	2.12903
2.00489	2.23327
1.97869	2.03174
1.89151	2.38928
1.82863	1.32347
1.70953	1.90863
1.81135	2.1845
2.08721	1.9378
1.60274	2.06928
1.88903	1.71034
2.2107	2.11341
1.77288	2.04011
2.06545	1.93056
1.9983	2.53135
1.88092	1.9143
1.90268	2.28307
2.3405	1.67963
2.45701	2.11741
2.07031	1.9983
2.26347	1.98464
1.77288	2.17947
1.8107	2.6343
1.69732	2.10347
1.95741	2.06204
1.79034	2.23327
1.85524	2.11341
1.99112	1.97469
1.97869	1.71526
2.11341	2.1819
2.12643	1.5143
2.09791	2.09623
2.2921	2.51741
1.87126	2.11341
2.50282	2.06863
1.82545	2.03249
2.27908	1.9378
2.06545	1.71526
2.43741	2.23662
1.63485	1.9983
1.67534	2.17224
2.2921	2.4676
1.90372	2.28307
1.59171	1.92229
2.25791	1.93565
1.93565	1.8907
1.91327	2.08386
2.35508	2.08721
1.82863	2.17732
1.46918	2.18115
2.14863	2.27341
1.8907	1.85391
2.34682	1.81701
1.84171	1.9378
2.29701	2.1045
1.98464	2.19741
2.45469	1.93056
1.71526	2.32888
1.94849	2.24386
1.96903	2.34682
1.84229	1.85391
1.79034	2.11341
1.90604	2.25791
2.1819	2.23662
1.77391	1.58268
1.95508	2.19741
2.10347	2.28411
2.06928	1.73135
2.10347	1.67263
1.9983	2.17288
2.01623	1.51662
1.60274	2.39263
1.76171	1.8383
2.1045	1.97701
1.66631	1.74112
1.79249	2.02347
1.90372	2.27741
1.68154	2.09623
1.9983	2.19249
1.90863	2.53302
2.27741	1.8383
2.36307	2.43908
2.03249	2.17288
1.95741	2.17391
1.85056	2.15031
2.14713	2.28307
1.95693	2.25623
1.38438	2.17224
1.67263	2.03174
2.11612	2.03174
1.68154	2.2921
2.21869	2.03693
1.98464	2.35341
1.95741	1.69288
1.95352	1.77924
1.90268	1.81712
2.06204	1.67534
2.01883	2.02347
1.95741	2.29469
1.93224	2.29135
2.45869	2.13135
2.24322	2.14268
1.8107	2.11341
1.9983	1.98464
2.04903	2.05469
1.85056	2.19741
2.17732	2.27341
1.85524	2.0743
2.14771	2.22771
1.94849	2.08721
1.70115	2.36307
1.69732	1.90268
1.92193	2.17883
2.32888	2.26282
2.1045	1.84229
1.84229	1.9378
2.09565	2.14713
1.80092	2.06268
2.05469	2.37701
1.74112	2.1845
1.74297	2.37302
1.57545	2.13135
1.64307	2.00171
2.09224	1.84229
2.03174	1.95693
2.23662	2.17224
1.49869	1.61357
2.04011	2.19249
1.79034	1.85524
2.50282	2.50282
2.48322	2.27341
2.1045	1.82904
2.01565	2.15031
2.1845	2.14268
1.68229	1.9983
1.98464	2.08489
2.03174	1.9143
1.95741	1.84229
1.95693	2.0783
1.02112	1.8578
1.56903	1.98268
1.89151	2.24322
1.93565	1.81972
1.76386	2.20643
1.98464	2.09224
1.67263	1.54132
1.8107	1.92154
2.46863	1.49869
1.95693	2.06545
2.02347	1.9378
1.9983	2.22771
2.22631	2.03249
1.62115	2.17947
1.66053	2.24489
2.01883	2.14863
1.63294	2.16229
2.01288	2.06464
1.96151	2.13469
2.3445	1.63485
1.49869	1.98545
2.07171	1.8383
1.88092	1.66631
1.69732	1.96151
1.86682	1.9143
1.98464	1.98464
1.82904	1.88092
2.3183	1.9983
1.84171	2.03174
1.70953	2.14713
2.1819	2.19741
1.9143	2.22631
2.51908	2.05869
2.03249	2.17288
2.24154	1.74337
1.93924	2.17224
1.89712	1.96568
1.63294	1.95693
2.18115	2.12307
1.55352	2.37135
1.74112	2.24489
1.9983	1.97701
2.19352	1.76386
2.37469	2.21366
1.8107	2.16322
1.19748	2.06464
1.97869	2.06204
2.22696	1.97701
2.02347	2.03174
2.2921	2.20643
2.45869	2.11174
1.19748	1.88411
1.77391	2.25288
1.54132	1.71034
2.09131	1.71526
2.23662	2.22696
1.63485	1.77288
1.85524	2.37135
1.64568	1.77357
1.71526	2.39263
2.33716	2.04011
2.12903	1.8907
2.11341	2.09791
1.54132	1.90631
2.06631	2.00274
2.1019	2.06713
1.8383	2.22631
1.43963	1.96151
1.56903	2.37302
1.98464	1.74112
1.76171	2.12307
1.56943	2.09224
2.32489	1.90268
1.99112	1.69732
1.49366	2.0783
2.09791	2.17224
2.39327	1.82545
1.9143	1.9983
1.77391	2.08229
1.91327	2.1778
1.79612	2.03174
1.47294	2.01883
1.84171	2.28011
2.14771	1.79249
1.95741	2.29469
2.21366	2.03174
2.26347	2.21701
1.64307	2.19741
2.12903	2.11741
2.0783	2.20643
1.8881	2.03174
2.28643	2.32888
2.29701	2.09623
1.46918	2.17288
2.1045	2.09947
1.74505	1.86682
1.73469	2.1045
2.21151	2.09947
1.77716	2.29469
2.13135	1.85391
1.98464	2.25623
1.93924	2.06631
1.8881	1.85391
2.07662	1.92154
1.8107	2.04151
1.63485	2.52903
2.00274	1.9378
1.93947	1.9378
1.93924	2.1845
1.9983	2.26115
2.13135	2.03249
1.38347	1.81701
1.90863	2.22631
1.90604	2.23662
1.91031	1.81701
2.09224	2.14268
2.13366	2.2081
1.92154	2.19249
1.8383	2.33791
2.04011	2.08229
2.1819	2.34347
1.8578	1.69732
2.13469	2.22771
1.76171	2.01883
2.45869	1.9943
1.9983	1.63485
2.01623	1.95508
2.1819	2.16489
1.91031	1.95693
1.93224	1.82053
2.12151	2.1019
2.04092	1.93565
1.38347	2.04151
1.84489	1.9378
1.56943	2.25391
2.06713	1.9943
2.19908	2.3876
1.55352	1.84489
2.53701	2.34347
1.43366	2.25288
1.88092	2.13135
1.74112	2.23662
2.08721	1.67933
1.93224	2.11341
2.26347	2.29135
2.3076	2.04092
2.19612	2.10953
1.87294	2.08721
1.89151	2.09131
2.2921	1.95508
1.67263	1.77288
1.69288	2.25791
1.24151	2.25623
1.18297	2.03294
1.96903	1.90863
2.01131	2.10347
1.69732	2.06928
1.37056	2.45701
1.4619	2.05469
1.67263	2.03249
2.09791	1.88411
1.8881	1.90863
1.8383	2.09791
1.90863	1.56943
1.8107	1.69732
1.15855	1.79126
1.97469	2.25288
1.91031	2.23662
2.14268	2.36307
2.14604	2.01131
1.55352	2.21366
1.8383	2.01623
1.87126	2.06713
1.8383	2.30863
2.3681	2.2605
